Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,MAP_PIN,CAMA_PIN_L,CAMA_LOT,MAP_TAXMAP,MAP_DBLCIR,MAP_BLOCK,MAP_LOT,COGO,ZONING,GPIN,MZONE,MLUSE,MCLASS,MIMPRV,MTOTLD,MTOTPR,MSELLP,MTUTIL,MBASA,MTOTA,MASSLU,MCAYR,DATA_YEAR,Area_ACRE,UNIQ_ID,MAP_PIN_12,CAMA_PIN_2,CAMA_LOT_2,MAP_TAXM_2,MAP_DBLC_2,MAP_BLOCK1,MAP_LOT_12,COGO_12,ZONING_12,GPIN_12,MZONE_12,MLUSE_12,MCLASS_12,MIMPRV_12,MTOTLD_12,MTOTPR_12,MSELLP_12,MTUTIL_12,MBASA_12,MTOTA_12,MASSLU_12,MCAYR_12,DATA_YEAR1,Area_ACRE1,UNIQ_ID_12
0,2647,1,15,20-1B,020-1B,1B,20,,,1B,YES,A-10,7703-06-5460,,2,C,178300,150200,328500,0,11000,1500,1500,0,2019,2020,7.92003,202002647,20-1,020-1,1,20,,,1,NO,A-10,7703-06-4998,,5,B,338400,454000,792400,175000,20000,1120,1904,89125,2011,2019,31.0171,201902636
0,2662,0,16,22-1-12,022-1-12,12,22,1,,12,NO,A-10,5792-63-8340,,2,,0,68000,68000,0,0,0,0,0,2008,2020,5.03018,202002662,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,2931,1,17,23-42C,023-42C,42C,23,,,42C,YES,A-10,6712-09-0043,,5,C,272800,219200,492000,635000,11000,1645,2610.3,27550,2019,2020,37.8134,202002931,23-42C,023-42C,42C,23,,,42C,YES,A-10,6712-08-1746,,5,C,222300,412300,634600,0,10000,1645,2610.3,27550,2017,2019,72.9817,201902919
0,3604,1,18,26-56,026-56,56,26,,,56,YES,A-10,6742-60-1623,,5,,0,191200,191200,20000,0,0,0,0,0,2020,35.5921,202003604,26-59,026-59,59,26,,,59,NO,A-10,6742-82-1337,,74,,1549200,1038300,2587500,270040,0,0,0,0,2010,2019,116.737,201903594
0,3996,1,19,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-2637,C,2,A,354800,143700,498500,550000,9000,1760,3168,0,2015,2020,3.79019,202003996,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4028,1,20,26B4-1-11,026B4-1-11,11,26B4,1,,11,YES,VC-PD,6752-10-9517,,2,B,77800,96500,174300,150000,11500,448,1687,0,2019,2020,0.121594,202004028,26B3-1-16B,026B3-1-16B,16B,26B3,1,,16B,NO,VC-PD,6752-10-9509,,2,D,23000,43000,66000,15000,8000,960,960,0,0,2019,0.50635,201903984
0,4029,1,21,26B4-1-12,026B4-1-12,12,26B4,1,,12,YES,VC-PD,6752-10-9534,,2,B,77800,96500,174300,150000,11500,448,1687,0,2019,2020,0.119722,202004029,26B3-1-16B,026B3-1-16B,16B,26B3,1,,16B,NO,VC-PD,6752-10-9509,,2,D,23000,43000,66000,15000,8000,960,960,0,0,2019,0.50635,201903984
0,4030,1,22,26B4-1-13,026B4-1-13,13,26B4,1,,13,YES,VC-PD,6752-10-9446,,2,B,400300,96500,496800,210000,11500,1332,2797,0,2019,2020,0.165793,202004030,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4031,1,23,26B4-1-14,026B4-1-14,14,26B4,1,,14,YES,VC-PD,6752-10-9497,,2,B,263600,96500,360100,210000,11500,1177,2354,0,2019,2020,0.11435,202004031,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4032,1,24,26B4-1-15,026B4-1-15,15,26B4,1,,15,YES,VC-PD,6752-20-0448,,2,,0,85000,85000,210000,0,0,0,0,2019,2020,0.118262,202004032,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4033,1,25,26B4-1-16,026B4-1-16,16,26B4,1,,16,YES,VC-PD,6752-20-0499,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.122577,202004033,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4035,1,26,26B4-1-18,026B4-1-18,18,26B4,1,,18,YES,VC-PD,6752-20-1571,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.12306,202004035,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4036,1,27,26B4-1-38,026B4-1-38,38,26B4,1,,38,YES,VC-PD,6752-20-0284,,2,,0,99100,99100,0,0,0,0,0,0,2020,1.70768,202004036,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4037,1,28,26B4-1-9,026B4-1-9,9,26B4,1,,9,YES,VC-PD,6752-10-9603,,,,0,0,0,0,0,0,0,0,0,2020,0.123628,202004037,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4038,1,29,26B4-1-OS1,026B4-1-OS1,OS1,26B4,1,,OS1,YES,VC-PD,6752-10-8248,,2,,0,3900,3900,0,0,0,0,0,0,2020,1.00453,202004038,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4039,1,30,26B4-1-OS2,026B4-1-OS2,OS2,26B4,1,,OS2,YES,VC-PD,6752-10-8182,,2,,0,20100,20100,0,0,0,0,0,0,2020,0.194104,202004039,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4040,1,31,26B4-1-OS3,026B4-1-OS3,OS3,26B4,1,,OS3,YES,VC-PD,6752-10-9592,,2,,0,3200,3200,5,0,0,0,0,0,2020,0.157753,202004040,26B3-1-16F,026B3-1-16F,16F,26B3,1,,16F,NO,VC-PD,6752-20-1505,C,2,A,301900,206600,508500,550000,8000,1760,3168,0,2015,2019,7.44915,201903987
0,4465,1,32,28-1-3,028-1-3,3,28,1,,3,YES,A-10,6763-34-6774,,2,,0,118800,118800,0,0,0,0,0,2018,2020,11.4532,202004465,28-1-3,028-1-3,3,28,1,,3,NO,A-10,6763-44-0341,,2,,0,113800,113800,0,0,0,0,0,2018,2019,42.9848,201904441
0,7069,0,33,31B-1-1,031B-1-1,1,31B,1,,1,YES,A-10,7713-10-3898,,2,,0,155100,155100,0,0,0,0,0,0,2020,10.3397,202007069,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7070,0,34,31B-1-10,031B-1-10,10,31B,1,,10,YES,A-10,7702-88-6107,,2,,0,167800,167800,0,0,0,0,0,2019,2020,11.2794,202007070,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7071,0,35,31B-1-11,031B-1-11,11,31B,1,,11,YES,A-10,7702-98-1775,,2,,0,156300,156300,0,0,0,0,0,0,2020,10.1508,202007071,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7072,0,36,31B-1-12,031B-1-12,12,31B,1,,12,YES,A-10,7702-99-5286,,2,,0,153600,153600,0,0,0,0,0,0,2020,10.1188,202007072,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7073,1,37,31B-1-13,031B-1-13,13,31B,1,,13,YES,A-10,7702-99-9481,,2,,0,156400,156400,0,0,0,0,0,0,2020,10.889,202007073,31-25,031-25,25,31,,,25,NO,A-10,7712-09-1215,,6,,0,2270700,2270700,2000000,0,0,0,120225,2016,2019,97.5778,201906886
0,7074,0,38,31B-1-14,031B-1-14,14,31B,1,,14,YES,A-10,7712-09-2683,,2,,0,152100,152100,0,0,0,0,0,0,2020,10.5175,202007074,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7075,0,39,31B-1-15,031B-1-15,15,31B,1,,15,YES,A-10,7713-00-3033,,2,,0,152200,152200,0,0,0,0,0,0,2020,10.1097,202007075,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7076,0,40,31B-1-16,031B-1-16,16,31B,1,,16,YES,A-10,7713-00-6463,,2,,0,143500,143500,0,0,0,0,0,0,2020,10.0785,202007076,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7077,0,41,31B-1-2,031B-1-2,2,31B,1,,2,YES,A-10,7713-10-3292,,2,,0,152200,152200,0,0,0,0,0,0,2020,10.0081,202007077,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7078,0,42,31B-1-3,031B-1-3,3,31B,1,,3,YES,A-10,7712-19-2762,,2,,0,141000,141000,0,0,0,0,0,0,2020,10.0109,202007078,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7079,0,43,31B-1-4,031B-1-4,4,31B,1,,4,YES,A-10,7712-19-1216,,2,,0,149300,149300,289000,0,0,0,0,2019,2020,10.0542,202007079,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7080,0,44,31B-1-5,031B-1-5,5,31B,1,,5,YES,A-10,7712-08-9748,,2,,0,200200,200200,0,0,0,0,0,0,2020,14.6662,202007080,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7081,0,45,31B-1-6,031B-1-6,6,31B,1,,6,YES,A-10,7712-08-5571,,2,,0,158700,158700,0,0,0,0,0,0,2020,10.6074,202007081,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7082,0,46,31B-1-7,031B-1-7,7,31B,1,,7,YES,A-10,7702-98-9433,,2,,0,155300,155300,0,0,0,0,0,2019,2020,10.0218,202007082,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7083,0,47,31B-1-8,031B-1-8,8,31B,1,,8,YES,A-10,7702-98-3073,,2,,0,153600,153600,0,0,0,0,0,2019,2020,10.0386,202007083,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7084,0,48,31B-1-9,031B-1-9,9,31B,1,,9,YES,A-10,7702-87-9705,,2,B,190300,164100,354400,0,11000,1383,1383,0,2020,2020,10.5132,202007084,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7184,0,49,32-4-15,032-4-15,15,32,4,,15,NO,A-10,7712-65-7218,,72,,0,39000,39000,1225000,0,0,0,0,2007,2020,6.07242,202007184,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,7188,1,50,32-4-15E,032-4-15E,15E,32,4,,15E,YES,A-10,7712-45-6480,,2,,0,88500,88500,0,0,0,0,0,0,2020,2.12946,202007188,32-4-15A,032-4-15A,15A,32,4,,15A,NO,A-10,7712-45-9650,,2,C,184200,152500,336700,0,10000,1368,2250,0,0,2019,15.9038,201907146
0,7198,1,51,32-4-3A,032-4-3A,3A,32,4,,3A,YES,A-10,7712-48-4415,,2,C,284100,93500,377600,405000,11000,1641,2914.4,0,2014,2020,1.99996,202007198,32-4-3,032-4-3,3,32,4,,3,NO,A-10,7712-48-3382,,2,C,90500,99000,189500,0,10000,2223,2223,0,2004,2019,5.17722,201907156
0,7281,1,52,32-B,032-B,B,32,,,B,YES,VC-PD,7722-36-3099,,4,,0,330600,330600,608322,0,0,0,0,0,2020,1.68133,202007281,32-B,032-B,B,32,,,B,YES,,7722-36-2331,,4,,0,362000,362000,608322,0,0,0,0,0,2019,3.61946,201907239
0,7803,1,53,35-16,035-16,16,35,,,16,NO,A-10,6700-66-8203,,2,C,391500,105900,497400,0,11000,2739,3697.7,0,0,2020,6.50927,202007803,35-16,035-16,16,35,,,16,NO,A-10,6700-66-6387,,2,,0,112000,112000,0,0,0,0,0,0,2019,10.419,201907761
0,7810,1,54,35-17E,035-17E,17E,35,,,17E,YES,A-10,6701-60-0484,,2,,0,60000,60000,0,0,0,0,0,2019,2020,5.02376,202007810,35-17,035-17,17,35,,,17,NO,A-10,6700-69-0915,,5,B,217900,280300,498200,0,10000,1428,2072,19750,2016,2019,41.1551,201907762
0,7860,1,55,35-31,035-31,31,35,,,31,YES,A-10,6700-96-7714,,2,,0,46000,46000,25000,0,0,0,0,2016,2020,1.80377,202007860,35-31,035-31,31,35,,,31,NO,A-10,6700-97-5372,,2,,0,41000,41000,25000,0,0,0,0,2016,2019,7.23229,201907816
0,7862,1,56,35-33A,035-33A,33A,35,,,33A,YES,A-10,6700-96-8759,,2,C,50600,59800,110400,68450,11000,1056,1056,0,2019,2020,2.46828,202007862,35-33,035-33,33,35,,,33,NO,A-10,6710-06-0708,,2,C,92500,94900,187400,85000,20000,1045.8,1045.8,0,2018,2019,4.97871,201907818
0,7889,1,57,35-46A,035-46A,46A,35,,,46A,YES,A-10,6701-80-9839,,2,C,183300,47500,230800,1600,11000,1484,1484,0,0,2020,2.00003,202007889,35-46,035-46,46,35,,,46,NO,A-10,6701-81-0405,,5,,0,200500,200500,0,0,0,0,35300,0,2019,93.2872,201907843
0,8412,1,58,36-53B,036-53B,53B,36,,,53B,YES,A-10,6721-33-4555,,2,,0,44000,44000,0,0,0,0,0,2019,2020,1.99924,202008412,36-53,036-53,53,36,,,53,NO,A-10,6721-42-0781,,5,C,202100,349200,551300,0,10000,1934.5,1934.5,76150,2005,2019,76.475,201908366
0,8447,1,59,36-6I,036-6I,6I,36,,,6I,YES,A-10,6711-84-9139,,2,,0,73500,73500,71818,0,0,0,0,2019,2020,10.1414,202008447,36-7,036-7,7,36,,,7,NO,A-10,6711-93-4901,,5,,0,121100,121100,0,0,0,0,15600,2011,2019,47.2388,201908402
0,8448,1,60,36-6J,036-6J,6J,36,,,6J,YES,A-10,6711-84-6549,,2,,0,84700,84700,71818,0,0,0,0,2019,2020,11.6203,202008448,36-7,036-7,7,36,,,7,NO,A-10,6711-93-4901,,5,,0,121100,121100,0,0,0,0,15600,2011,2019,47.2388,201908402
0,8770,1,61,38-13D,038-13D,13D,38,,,13D,NO,A-10,6741-21-6558,,2,,0,12000,12000,8000,0,0,0,0,2017,2020,2.93024,202008770,38-13C,038-13C,13C,38,,,13C,NO,A-10,6741-31-0663,,2,,0,12000,12000,6000,0,0,0,0,2017,2019,6.86922,201908722
0,8784,1,62,38-14K,038-14K,14K,38,,,14K,NO,A-10,6741-30-0964,,2,C,108600,58000,166600,0,11000,1259,1259,0,0,2020,1.52226,202008784,38-24,038-24,24,38,,,24,NO,A-10,6741-31-0180,,2,,0,42000,42000,0,0,0,0,0,2019,2019,8.78802,201908790
0,8920,1,63,38-57B,038-57B,57B,38,,,57B,YES,A-10,6751-17-6839,,2,,0,72200,72200,28250,0,0,0,0,2019,2020,4.45887,202008920,38-57,038-57,57,38,,,57,NO,A-10,6751-26-1989,,5,C,244900,324100,569000,0,10000,1673,2823.1,112425,0,2019,45.0076,201908871
0,9528,1,64,38E-4-1,038E-4-1,1,38E,4,,1,YES,R-U,6751-08-5992,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.202101,202009528,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9529,1,65,38E-4-2,038E-4-2,2,38E,4,,2,YES,R-U,6751-08-5847,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.2021,202009529,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9530,1,66,38E-4-3,038E-4-3,3,38E,4,,3,YES,R-U,6751-08-4891,,2,B,298300,96500,394800,420445,11500,1692,2466,0,2019,2020,0.202104,202009530,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9531,1,67,38E-4-4,038E-4-4,4,38E,4,,4,YES,R-U,6751-08-4755,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.202101,202009531,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9532,1,68,38E-4-5,038E-4-5,5,38E,4,,5,YES,R-U,6751-08-3790,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.202235,202009532,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9533,1,69,38E-4-6,038E-4-6,6,38E,4,,6,YES,R-U,6751-08-3645,,2,B,309900,96500,406400,462467,11500,2089,2297.9,0,2020,2020,0.217604,202009533,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9534,1,70,38E-4-7,038E-4-7,7,38E,4,,7,YES,R-U,6751-09-4066,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.235562,202009534,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9535,1,71,38E-4-8,038E-4-8,8,38E,4,,8,YES,R-U,6751-09-4011,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.235549,202009535,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9536,1,72,38E-4-9,038E-4-9,9,38E,4,,9,NO,R-U,6751-08-3965,,2,,0,85000,85000,0,0,0,0,0,0,2020,0.235549,202009536,38-50,038-50,50,38,,,50,NO,R-U,6751-19-1314,,5,,0,299500,299500,390000,0,0,0,0,0,2019,57.1881,201908857
0,9631,1,73,39-1-6,039-1-6,6,39,1,,6,YES,A-10,6751-91-4762,,2,C,140900,140200,281100,0,11000,1221,1221,67050,2020,2020,11.6019,202009631,39-1-6,039-1-6,6,39,1,,6,NO,A-10,6751-91-4762,,5,C,147800,311400,459200,0,10000,1221,1221,67050,0,2019,38.7524,201909574
0,9632,1,74,39-1-6A,039-1-6A,6A,39,1,,6A,YES,A-10,6751-92-5028,,2,,0,67000,67000,86500,0,0,0,0,2020,2020,5.00011,202009632,39-1-6,039-1-6,6,39,1,,6,NO,A-10,6751-91-4762,,5,C,147800,311400,459200,0,10000,1221,1221,67050,0,2019,38.7524,201909574
0,9925,1,75,39-8-2,039-8-2,2,39,8,,2,YES,A-10,6750-88-6646,,2,,0,111100,111100,0,0,0,0,0,0,2020,10.3495,202009925,39-50,039-50,50,39,,,50,NO,A-10,6750-87-3962,,5,,200000,407700,607700,0,0,0,0,39200,2016,2019,77.6944,201909739
0,9926,1,76,39-8-3,039-8-3,3,39,8,,3,YES,A-10,6750-88-6187,,2,,0,111800,111800,100000,0,0,0,0,2020,2020,10.4643,202009926,39-50,039-50,50,39,,,50,NO,A-10,6750-87-3962,,5,,200000,407700,607700,0,0,0,0,39200,2016,2019,77.6944,201909739
0,9927,1,77,39-8-4,039-8-4,4,39,8,,4,YES,A-10,6750-87-7762,,2,,0,109300,109300,0,0,0,0,0,2020,2020,10.0443,202009927,39-50,039-50,50,39,,,50,NO,A-10,6750-87-3962,,5,,200000,407700,607700,0,0,0,0,39200,2016,2019,77.6944,201909739
0,9929,1,78,39-8-6,039-8-6,6,39,8,,6,YES,A-10,6750-76-8921,,2,,200000,119200,319200,0,0,0,0,0,0,2020,11.7083,202009929,39-50,039-50,50,39,,,50,NO,A-10,6750-87-3962,,5,,200000,407700,607700,0,0,0,0,39200,2016,2019,77.6944,201909739
0,9930,1,79,39-8-7,039-8-7,7,39,8,,7,YES,A-10,6750-77-9846,,2,,0,110600,110600,0,0,0,0,0,0,2020,10.269,202009930,39-50,039-50,50,39,,,50,NO,A-10,6750-87-3962,,5,,200000,407700,607700,0,0,0,0,39200,2016,2019,77.6944,201909739
0,9931,1,80,39-8-8,039-8-8,8,39,8,,8,YES,A-10,6750-88-0677,,2,,0,112700,112700,0,0,0,0,0,0,2020,10.6102,202009931,39-50,039-50,50,39,,,50,NO,A-10,6750-87-3962,,5,,200000,407700,607700,0,0,0,0,39200,2016,2019,77.6944,201909739
0,10864,1,81,41-19F,041-19F,19F,41,,,19F,YES,CC,6771-84-4237,,4,C,265200,80000,345200,496000,0,0,3500,0,2019,2020,0.754321,202010864,41-19B,041-19B,19B,41,,,19B,NO,A-10,6771-82-6573,,5,,0,519200,519200,0,0,0,0,0,2018,2019,65.6209,201910795
0,11009,1,82,41-6K,041-6K,6K,41,,,6K,YES,A-10,6781-05-4042,,2,C,152400,73700,226100,0,11000,1456,1456,0,0,2020,2.10555,202011009,41-6E,041-6E,6E,41,,,6E,NO,A-10,6781-05-3106,,2,C,118100,88000,206100,0,10000,1200,1392,0,0,2019,3.40314,201910936
0,11083,1,83,41-94C,041-94C,94C,41,,,94C,YES,A-10,6781-44-3600,,2,C,83800,78600,162400,0,11000,1620,1620,0,0,2020,4.51224,202011083,41-94,041-94,94,41,,,94,NO,A-10,6781-33-9935,,5,C,173000,249600,422600,0,20000,988,1976,131675,2018,2019,28.945,201911013
0,11173,0,84,41A-5-1,041A-5-1,1,41A,5,,1,YES,R-U,6780-79-5068,,2,,0,100600,100600,0,0,0,0,0,0,2020,2.17114,202011173,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,11449,1,85,42-26B,042-26B,26B,42,,,26B,NO,A-10,6791-51-4362,,72,C,78700,76000,154700,138000,11000,1125,1125,0,2015,2020,0.269873,202011449,42-26B,042-26B,26B,42,,,26B,NO,A-10,6791-51-4225,,72,C,65100,70000,135100,138000,10000,1125,1125,0,2015,2019,0.952727,201911380
0,11457,1,86,42-26H,042-26H,26H,42,,,26H,NO,A-10,6791-51-1255,,72,C,118600,71000,189600,171000,11000,1258,1258,0,2016,2020,0.381684,202011457,42-26H,042-26H,26H,42,,,26H,NO,A-10,6791-51-1259,,72,C,99700,65000,164700,171000,10000,1258,1258,0,2016,2019,0.819333,201911388
0,11460,1,87,42-26M1,042-26M1,26M1,42,,,26M1,YES,CC-PD,6791-31-5688,RC/A,2,,0,168200,168200,0,0,0,0,0,0,2020,4.80565,202011460,42-26M,042-26M,26M,42,,,26M,NO,M,6791-32-7018,RC/A,2,,0,234900,234900,0,0,0,0,0,0,2019,7.10327,201911391
0,11531,1,88,42-47D,042-47D,47D,42,,,47D,YES,A-10,6791-92-2575,,2,C,138400,81600,220000,0,11000,756,1512,0,2019,2020,2.05059,202011531,42-47C,042-47C,47C,42,,,47C,NO,A-10,6791-81-9628,,5,B,327600,199700,527300,0,10000,3206,4129,71500,0,2019,27.4827,201911460
0,11628,0,89,42-7-R,042-7-R,R,42,7,,R,YES,CC,6791-30-6180,C,4,,0,4300,4300,0,0,0,0,0,2015,2020,1.65287,202011628,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12126,1,90,43-49,043-49,49,43,,,49,NO,A-10,7702-71-3102,,2,,0,80500,80500,0,0,0,0,0,2013,2020,6.32538,202012126,43-50,043-50,50,43,,,50,NO,A-10,7702-71-3102,,2,D,400,118000,118400,0,10000,480,1280,0,2013,2019,20.8817,201912057
0,12260,1,91,43C-1-15,043C-1-15,15,43C,1,,15,YES,I-1,7700-08-7670,,4,A,1316900,367200,1684100,1671800,0,0,10080,0,2009,2020,7.36291,202012260,43C-1-15,043C-1-15,15,43C,1,,15,YES,I-1,7700-08-7670,,4,A,1287100,1114800,2401900,1671800,0,0,10080,0,2009,2019,16.735,201912189
0,12321,0,92,43E-2-13,043E-2-13,13,43E,2,,13,YES,A-10,7702-41-9805,,2,,0,116400,116400,196000,0,0,0,0,0,2020,10.3641,202012321,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12322,0,93,43E-2-14,043E-2-14,14,43E,2,,14,YES,A-10,7702-51-0139,,2,,0,122700,122700,0,0,0,0,0,0,2020,10.121,202012322,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12323,0,94,43E-2-15,043E-2-15,15,43E,2,,15,YES,A-10,7702-52-4806,,2,,0,103900,103900,125000,0,0,0,0,2019,2020,10.4069,202012323,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12324,0,95,43E-2-16,043E-2-16,16,43E,2,,16,YES,A-10,7702-52-8856,,2,,0,116900,116900,163000,0,0,0,0,2020,2020,9.58236,202012324,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12325,0,96,43E-2-17,043E-2-17,17,43E,2,,17,YES,A-10,7702-52-7335,,2,,0,120200,120200,0,0,0,0,0,0,2020,10.141,202012325,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12326,0,97,43E-2-19,043E-2-19,19,43E,2,,19,YES,A-10,7702-51-7513,,2,,0,118400,118400,0,0,0,0,0,0,2020,10.0934,202012326,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12434,1,98,46-11B,046-11B,11B,46,,,11B,YES,A-10,5699-27-5239,,2,,0,53900,53900,62000,0,0,0,0,0,2020,2.48713,202012434,46-11A,046-11A,11A,46,,,11A,NO,A-10,5699-27-6244,,2,,0,65000,65000,0,0,0,0,0,0,2019,6.13374,201912355
0,12938,1,99,6-May,005-6,6,5,,,6,NO,A-10,6715-72-2800,,2,,0,22500,22500,0,0,0,0,0,2019,2020,1.305,202012938,6-May,005-6,6,5,,,6,NO,A-10,6715-72-1820,,2,,0,22500,22500,0,0,0,0,0,2019,2019,2.08831,201912860
0,13001,1,100,50-2B,050-2B,2B,50,,,2B,NO,A-10,6740-05-3254,,2,,0,22700,22700,13000,0,0,0,0,2004,2020,3.33295,202013001,50-3E,050-3E,3E,50,,,3E,NO,A-10,6740-15-3819,,5,C,121400,176200,297600,0,10000,1548.5,1548.5,85200,2018,2019,28.15,201912930
0,13008,1,101,50-3E,050-3E,3E,50,,,3E,YES,A-10,6740-15-4507,,2,C,131900,98200,230100,272450,11000,1548.5,1548.5,85200,2019,2020,10.2895,202013008,50-3E,050-3E,3E,50,,,3E,NO,A-10,6740-15-3819,,5,C,121400,176200,297600,0,10000,1548.5,1548.5,85200,2018,2019,28.15,201912930
0,13843,1,102,53-104A,053-104A,104A,53,,,104A,YES,A-10,6689-48-8244,,2,B,273700,86500,360200,420000,11000,552,2551,0,2019,2020,7.29805,202013843,53-104,053-104,104,53,,,104,NO,A-10,6689-47-7834,,2,,0,122200,122200,146000,0,0,0,0,2019,2019,20.2372,201913764
0,14003,1,103,53-6B,053-6B,6B,53,,,6B,NO,A-10,6780-15-1651,,2,,0,56900,56900,0,0,0,0,0,0,2020,1.29299,202014003,53-6B,053-6B,6B,53,,,6B,NO,A-10,6780-15-2612,,2,,0,51900,51900,0,0,0,0,0,0,2019,1.81509,201913923
